patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,crop_file,outer_test_fold
glucose_02_c0.01_wH04,glucose_02_c0.01,glucose,2,0.01,H04,8,4,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH04.png,2
glucose_02_c0.01_wH05,glucose_02_c0.01,glucose,2,0.01,H05,8,5,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH05.png,1
glucose_02_c0.01_wH06,glucose_02_c0.01,glucose,2,0.01,H06,8,6,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH06.png,2
glucose_02_c0.01_wH07,glucose_02_c0.01,glucose,2,0.01,H07,8,7,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH07.png,4
glucose_02_c0.01_wH08,glucose_02_c0.01,glucose,2,0.01,H08,8,8,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH08.png,5
glucose_02_c0.01_wH09,glucose_02_c0.01,glucose,2,0.01,H09,8,9,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH09.png,3
glucose_02_c0.01_wH10,glucose_02_c0.01,glucose,2,0.01,H10,8,10,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH10.png,3
glucose_02_c0.01_wH11,glucose_02_c0.01,glucose,2,0.01,H11,8,11,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH11.png,5
glucose_02_c0.01_wH12,glucose_02_c0.01,glucose,2,0.01,H12,8,12,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH12.png,3
glucose_03_c0.05_wA01,glucose_03_c0.05,glucose,3,0.05,A01,1,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA01.png,4
glucose_03_c0.05_wA02,glucose_03_c0.05,glucose,3,0.05,A02,1,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA02.png,4
glucose_03_c0.05_wA03,glucose_03_c0.05,glucose,3,0.05,A03,1,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA03.png,4
glucose_03_c0.05_wA04,glucose_03_c0.05,glucose,3,0.05,A04,1,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA04.png,2
glucose_03_c0.05_wA05,glucose_03_c0.05,glucose,3,0.05,A05,1,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA05.png,5
glucose_03_c0.05_wA06,glucose_03_c0.05,glucose,3,0.05,A06,1,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA06.png,1
glucose_03_c0.05_wA07,glucose_03_c0.05,glucose,3,0.05,A07,1,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA07.png,3
glucose_03_c0.05_wA08,glucose_03_c0.05,glucose,3,0.05,A08,1,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA08.png,3
glucose_03_c0.05_wA09,glucose_03_c0.05,glucose,3,0.05,A09,1,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA09.png,5
glucose_03_c0.05_wA10,glucose_03_c0.05,glucose,3,0.05,A10,1,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA10.png,3
glucose_03_c0.05_wA11,glucose_03_c0.05,glucose,3,0.05,A11,1,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA11.png,1
glucose_03_c0.05_wA12,glucose_03_c0.05,glucose,3,0.05,A12,1,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA12.png,1
glucose_03_c0.05_wB01,glucose_03_c0.05,glucose,3,0.05,B01,2,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB01.png,3
glucose_03_c0.05_wB02,glucose_03_c0.05,glucose,3,0.05,B02,2,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB02.png,5
glucose_03_c0.05_wB03,glucose_03_c0.05,glucose,3,0.05,B03,2,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB03.png,4
glucose_03_c0.05_wB04,glucose_03_c0.05,glucose,3,0.05,B04,2,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB04.png,2
glucose_03_c0.05_wB05,glucose_03_c0.05,glucose,3,0.05,B05,2,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB05.png,5
glucose_03_c0.05_wB06,glucose_03_c0.05,glucose,3,0.05,B06,2,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB06.png,4
glucose_03_c0.05_wB07,glucose_03_c0.05,glucose,3,0.05,B07,2,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB07.png,4
glucose_03_c0.05_wB08,glucose_03_c0.05,glucose,3,0.05,B08,2,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB08.png,2
glucose_03_c0.05_wB09,glucose_03_c0.05,glucose,3,0.05,B09,2,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB09.png,5
glucose_03_c0.05_wB10,glucose_03_c0.05,glucose,3,0.05,B10,2,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB10.png,2
glucose_03_c0.05_wB11,glucose_03_c0.05,glucose,3,0.05,B11,2,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB11.png,3
glucose_03_c0.05_wB12,glucose_03_c0.05,glucose,3,0.05,B12,2,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB12.png,2
glucose_03_c0.05_wC01,glucose_03_c0.05,glucose,3,0.05,C01,3,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC01.png,1
glucose_03_c0.05_wC02,glucose_03_c0.05,glucose,3,0.05,C02,3,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC02.png,3
glucose_03_c0.05_wC03,glucose_03_c0.05,glucose,3,0.05,C03,3,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC03.png,1
glucose_03_c0.05_wC04,glucose_03_c0.05,glucose,3,0.05,C04,3,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC04.png,2
glucose_03_c0.05_wC05,glucose_03_c0.05,glucose,3,0.05,C05,3,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC05.png,3
glucose_03_c0.05_wC06,glucose_03_c0.05,glucose,3,0.05,C06,3,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC06.png,4
glucose_03_c0.05_wC07,glucose_03_c0.05,glucose,3,0.05,C07,3,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC07.png,4
glucose_03_c0.05_wC08,glucose_03_c0.05,glucose,3,0.05,C08,3,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC08.png,2
glucose_03_c0.05_wC09,glucose_03_c0.05,glucose,3,0.05,C09,3,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC09.png,1
glucose_03_c0.05_wC10,glucose_03_c0.05,glucose,3,0.05,C10,3,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC10.png,3
glucose_03_c0.05_wC11,glucose_03_c0.05,glucose,3,0.05,C11,3,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC11.png,5
glucose_03_c0.05_wC12,glucose_03_c0.05,glucose,3,0.05,C12,3,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC12.png,2
glucose_03_c0.05_wD01,glucose_03_c0.05,glucose,3,0.05,D01,4,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD01.png,5
glucose_03_c0.05_wD02,glucose_03_c0.05,glucose,3,0.05,D02,4,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD02.png,1
glucose_03_c0.05_wD03,glucose_03_c0.05,glucose,3,0.05,D03,4,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD03.png,1
glucose_03_c0.05_wD04,glucose_03_c0.05,glucose,3,0.05,D04,4,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD04.png,5
glucose_03_c0.05_wD05,glucose_03_c0.05,glucose,3,0.05,D05,4,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD05.png,3
glucose_03_c0.05_wD06,glucose_03_c0.05,glucose,3,0.05,D06,4,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD06.png,5
glucose_03_c0.05_wD07,glucose_03_c0.05,glucose,3,0.05,D07,4,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD07.png,2
glucose_03_c0.05_wD08,glucose_03_c0.05,glucose,3,0.05,D08,4,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD08.png,5
glucose_03_c0.05_wD09,glucose_03_c0.05,glucose,3,0.05,D09,4,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD09.png,3
glucose_03_c0.05_wD10,glucose_03_c0.05,glucose,3,0.05,D10,4,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD10.png,3
glucose_03_c0.05_wD11,glucose_03_c0.05,glucose,3,0.05,D11,4,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD11.png,4
glucose_03_c0.05_wD12,glucose_03_c0.05,glucose,3,0.05,D12,4,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wD12.png,4
glucose_03_c0.05_wE01,glucose_03_c0.05,glucose,3,0.05,E01,5,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE01.png,5
glucose_03_c0.05_wE02,glucose_03_c0.05,glucose,3,0.05,E02,5,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE02.png,1
glucose_03_c0.05_wE03,glucose_03_c0.05,glucose,3,0.05,E03,5,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE03.png,1
glucose_03_c0.05_wE04,glucose_03_c0.05,glucose,3,0.05,E04,5,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE04.png,4
glucose_03_c0.05_wE05,glucose_03_c0.05,glucose,3,0.05,E05,5,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE05.png,5
glucose_03_c0.05_wE06,glucose_03_c0.05,glucose,3,0.05,E06,5,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE06.png,5
glucose_03_c0.05_wE07,glucose_03_c0.05,glucose,3,0.05,E07,5,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE07.png,2
glucose_03_c0.05_wE08,glucose_03_c0.05,glucose,3,0.05,E08,5,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE08.png,1
glucose_03_c0.05_wE09,glucose_03_c0.05,glucose,3,0.05,E09,5,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE09.png,5
glucose_03_c0.05_wE10,glucose_03_c0.05,glucose,3,0.05,E10,5,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE10.png,1
glucose_03_c0.05_wE11,glucose_03_c0.05,glucose,3,0.05,E11,5,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE11.png,1
glucose_03_c0.05_wE12,glucose_03_c0.05,glucose,3,0.05,E12,5,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wE12.png,4
glucose_03_c0.05_wF01,glucose_03_c0.05,glucose,3,0.05,F01,6,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF01.png,1
glucose_03_c0.05_wF02,glucose_03_c0.05,glucose,3,0.05,F02,6,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF02.png,2
glucose_03_c0.05_wF03,glucose_03_c0.05,glucose,3,0.05,F03,6,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF03.png,5
glucose_03_c0.05_wF04,glucose_03_c0.05,glucose,3,0.05,F04,6,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF04.png,3
glucose_03_c0.05_wF05,glucose_03_c0.05,glucose,3,0.05,F05,6,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF05.png,2
glucose_03_c0.05_wF06,glucose_03_c0.05,glucose,3,0.05,F06,6,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF06.png,2
glucose_03_c0.05_wF07,glucose_03_c0.05,glucose,3,0.05,F07,6,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF07.png,4
glucose_03_c0.05_wF08,glucose_03_c0.05,glucose,3,0.05,F08,6,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF08.png,4
glucose_03_c0.05_wF09,glucose_03_c0.05,glucose,3,0.05,F09,6,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF09.png,4
glucose_03_c0.05_wF10,glucose_03_c0.05,glucose,3,0.05,F10,6,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF10.png,2
glucose_03_c0.05_wF11,glucose_03_c0.05,glucose,3,0.05,F11,6,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF11.png,4
glucose_03_c0.05_wF12,glucose_03_c0.05,glucose,3,0.05,F12,6,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wF12.png,1
glucose_03_c0.05_wG01,glucose_03_c0.05,glucose,3,0.05,G01,7,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG01.png,4
glucose_03_c0.05_wG02,glucose_03_c0.05,glucose,3,0.05,G02,7,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG02.png,3
glucose_03_c0.05_wG03,glucose_03_c0.05,glucose,3,0.05,G03,7,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG03.png,2
glucose_03_c0.05_wG04,glucose_03_c0.05,glucose,3,0.05,G04,7,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG04.png,3
glucose_03_c0.05_wG05,glucose_03_c0.05,glucose,3,0.05,G05,7,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG05.png,4
glucose_03_c0.05_wG06,glucose_03_c0.05,glucose,3,0.05,G06,7,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG06.png,1
glucose_03_c0.05_wG07,glucose_03_c0.05,glucose,3,0.05,G07,7,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG07.png,3
glucose_03_c0.05_wG08,glucose_03_c0.05,glucose,3,0.05,G08,7,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG08.png,3
glucose_03_c0.05_wG09,glucose_03_c0.05,glucose,3,0.05,G09,7,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG09.png,1
glucose_03_c0.05_wG10,glucose_03_c0.05,glucose,3,0.05,G10,7,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG10.png,5
glucose_03_c0.05_wG11,glucose_03_c0.05,glucose,3,0.05,G11,7,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG11.png,1
glucose_03_c0.05_wG12,glucose_03_c0.05,glucose,3,0.05,G12,7,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wG12.png,1
glucose_03_c0.05_wH01,glucose_03_c0.05,glucose,3,0.05,H01,8,1,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH01.png,2
glucose_03_c0.05_wH02,glucose_03_c0.05,glucose,3,0.05,H02,8,2,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH02.png,2
glucose_03_c0.05_wH03,glucose_03_c0.05,glucose,3,0.05,H03,8,3,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH03.png,5
glucose_03_c0.05_wH04,glucose_03_c0.05,glucose,3,0.05,H04,8,4,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH04.png,2
glucose_03_c0.05_wH05,glucose_03_c0.05,glucose,3,0.05,H05,8,5,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH05.png,1
glucose_03_c0.05_wH06,glucose_03_c0.05,glucose,3,0.05,H06,8,6,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH06.png,2
glucose_03_c0.05_wH07,glucose_03_c0.05,glucose,3,0.05,H07,8,7,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH07.png,4
glucose_03_c0.05_wH08,glucose_03_c0.05,glucose,3,0.05,H08,8,8,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH08.png,5
glucose_03_c0.05_wH09,glucose_03_c0.05,glucose,3,0.05,H09,8,9,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH09.png,3
glucose_03_c0.05_wH10,glucose_03_c0.05,glucose,3,0.05,H10,8,10,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH10.png,3
glucose_03_c0.05_wH11,glucose_03_c0.05,glucose,3,0.05,H11,8,11,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH11.png,5
glucose_03_c0.05_wH12,glucose_03_c0.05,glucose,3,0.05,H12,8,12,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wH12.png,3
glucose_04_c0.1_wA01,glucose_04_c0.1,glucose,4,0.1,A01,1,1,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA01.png,4
glucose_04_c0.1_wA02,glucose_04_c0.1,glucose,4,0.1,A02,1,2,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA02.png,4
glucose_04_c0.1_wA03,glucose_04_c0.1,glucose,4,0.1,A03,1,3,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA03.png,4
glucose_04_c0.1_wA04,glucose_04_c0.1,glucose,4,0.1,A04,1,4,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA04.png,2
glucose_04_c0.1_wA05,glucose_04_c0.1,glucose,4,0.1,A05,1,5,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA05.png,5
glucose_04_c0.1_wA06,glucose_04_c0.1,glucose,4,0.1,A06,1,6,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA06.png,1
glucose_04_c0.1_wA07,glucose_04_c0.1,glucose,4,0.1,A07,1,7,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA07.png,3
glucose_04_c0.1_wA08,glucose_04_c0.1,glucose,4,0.1,A08,1,8,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA08.png,3
glucose_04_c0.1_wA09,glucose_04_c0.1,glucose,4,0.1,A09,1,9,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA09.png,5
glucose_04_c0.1_wA10,glucose_04_c0.1,glucose,4,0.1,A10,1,10,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA10.png,3
glucose_04_c0.1_wA11,glucose_04_c0.1,glucose,4,0.1,A11,1,11,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA11.png,1
glucose_04_c0.1_wA12,glucose_04_c0.1,glucose,4,0.1,A12,1,12,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wA12.png,1
glucose_04_c0.1_wB01,glucose_04_c0.1,glucose,4,0.1,B01,2,1,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB01.png,3
glucose_04_c0.1_wB02,glucose_04_c0.1,glucose,4,0.1,B02,2,2,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB02.png,5
glucose_04_c0.1_wB03,glucose_04_c0.1,glucose,4,0.1,B03,2,3,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB03.png,4
glucose_04_c0.1_wB04,glucose_04_c0.1,glucose,4,0.1,B04,2,4,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB04.png,2
glucose_04_c0.1_wB05,glucose_04_c0.1,glucose,4,0.1,B05,2,5,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB05.png,5
glucose_04_c0.1_wB06,glucose_04_c0.1,glucose,4,0.1,B06,2,6,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB06.png,4
glucose_04_c0.1_wB07,glucose_04_c0.1,glucose,4,0.1,B07,2,7,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB07.png,4
glucose_04_c0.1_wB08,glucose_04_c0.1,glucose,4,0.1,B08,2,8,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB08.png,2
glucose_04_c0.1_wB09,glucose_04_c0.1,glucose,4,0.1,B09,2,9,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB09.png,5
glucose_04_c0.1_wB10,glucose_04_c0.1,glucose,4,0.1,B10,2,10,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB10.png,2
glucose_04_c0.1_wB11,glucose_04_c0.1,glucose,4,0.1,B11,2,11,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB11.png,3
glucose_04_c0.1_wB12,glucose_04_c0.1,glucose,4,0.1,B12,2,12,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wB12.png,2
glucose_04_c0.1_wC01,glucose_04_c0.1,glucose,4,0.1,C01,3,1,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC01.png,1
glucose_04_c0.1_wC02,glucose_04_c0.1,glucose,4,0.1,C02,3,2,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC02.png,3
glucose_04_c0.1_wC03,glucose_04_c0.1,glucose,4,0.1,C03,3,3,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC03.png,1
glucose_04_c0.1_wC04,glucose_04_c0.1,glucose,4,0.1,C04,3,4,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC04.png,2
glucose_04_c0.1_wC05,glucose_04_c0.1,glucose,4,0.1,C05,3,5,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC05.png,3
glucose_04_c0.1_wC06,glucose_04_c0.1,glucose,4,0.1,C06,3,6,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC06.png,4
glucose_04_c0.1_wC07,glucose_04_c0.1,glucose,4,0.1,C07,3,7,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC07.png,4
glucose_04_c0.1_wC08,glucose_04_c0.1,glucose,4,0.1,C08,3,8,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC08.png,2
glucose_04_c0.1_wC09,glucose_04_c0.1,glucose,4,0.1,C09,3,9,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC09.png,1
glucose_04_c0.1_wC10,glucose_04_c0.1,glucose,4,0.1,C10,3,10,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC10.png,3
glucose_04_c0.1_wC11,glucose_04_c0.1,glucose,4,0.1,C11,3,11,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC11.png,5
glucose_04_c0.1_wC12,glucose_04_c0.1,glucose,4,0.1,C12,3,12,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wC12.png,2
glucose_04_c0.1_wD01,glucose_04_c0.1,glucose,4,0.1,D01,4,1,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD01.png,5
glucose_04_c0.1_wD02,glucose_04_c0.1,glucose,4,0.1,D02,4,2,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD02.png,1
glucose_04_c0.1_wD03,glucose_04_c0.1,glucose,4,0.1,D03,4,3,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD03.png,1
glucose_04_c0.1_wD04,glucose_04_c0.1,glucose,4,0.1,D04,4,4,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD04.png,5
glucose_04_c0.1_wD05,glucose_04_c0.1,glucose,4,0.1,D05,4,5,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD05.png,3
glucose_04_c0.1_wD06,glucose_04_c0.1,glucose,4,0.1,D06,4,6,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD06.png,5
glucose_04_c0.1_wD07,glucose_04_c0.1,glucose,4,0.1,D07,4,7,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD07.png,2
glucose_04_c0.1_wD08,glucose_04_c0.1,glucose,4,0.1,D08,4,8,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD08.png,5
glucose_04_c0.1_wD09,glucose_04_c0.1,glucose,4,0.1,D09,4,9,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD09.png,3
glucose_04_c0.1_wD10,glucose_04_c0.1,glucose,4,0.1,D10,4,10,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD10.png,3
glucose_04_c0.1_wD11,glucose_04_c0.1,glucose,4,0.1,D11,4,11,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD11.png,4
glucose_04_c0.1_wD12,glucose_04_c0.1,glucose,4,0.1,D12,4,12,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wD12.png,4
glucose_04_c0.1_wE01,glucose_04_c0.1,glucose,4,0.1,E01,5,1,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE01.png,5
glucose_04_c0.1_wE02,glucose_04_c0.1,glucose,4,0.1,E02,5,2,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE02.png,1
glucose_04_c0.1_wE03,glucose_04_c0.1,glucose,4,0.1,E03,5,3,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE03.png,1
glucose_04_c0.1_wE04,glucose_04_c0.1,glucose,4,0.1,E04,5,4,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE04.png,4
glucose_04_c0.1_wE05,glucose_04_c0.1,glucose,4,0.1,E05,5,5,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE05.png,5
glucose_04_c0.1_wE06,glucose_04_c0.1,glucose,4,0.1,E06,5,6,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE06.png,5
glucose_04_c0.1_wE07,glucose_04_c0.1,glucose,4,0.1,E07,5,7,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE07.png,2
glucose_04_c0.1_wE08,glucose_04_c0.1,glucose,4,0.1,E08,5,8,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE08.png,1
glucose_04_c0.1_wE09,glucose_04_c0.1,glucose,4,0.1,E09,5,9,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE09.png,5
glucose_04_c0.1_wE10,glucose_04_c0.1,glucose,4,0.1,E10,5,10,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE10.png,1
glucose_04_c0.1_wE11,glucose_04_c0.1,glucose,4,0.1,E11,5,11,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE11.png,1
glucose_04_c0.1_wE12,glucose_04_c0.1,glucose,4,0.1,E12,5,12,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wE12.png,4
glucose_04_c0.1_wF01,glucose_04_c0.1,glucose,4,0.1,F01,6,1,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF01.png,1
glucose_04_c0.1_wF02,glucose_04_c0.1,glucose,4,0.1,F02,6,2,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF02.png,2
glucose_04_c0.1_wF03,glucose_04_c0.1,glucose,4,0.1,F03,6,3,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF03.png,5
glucose_04_c0.1_wF04,glucose_04_c0.1,glucose,4,0.1,F04,6,4,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF04.png,3
glucose_04_c0.1_wF05,glucose_04_c0.1,glucose,4,0.1,F05,6,5,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF05.png,2
glucose_04_c0.1_wF06,glucose_04_c0.1,glucose,4,0.1,F06,6,6,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF06.png,2
glucose_04_c0.1_wF07,glucose_04_c0.1,glucose,4,0.1,F07,6,7,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF07.png,4
glucose_04_c0.1_wF08,glucose_04_c0.1,glucose,4,0.1,F08,6,8,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF08.png,4
glucose_04_c0.1_wF09,glucose_04_c0.1,glucose,4,0.1,F09,6,9,crops/glucose/glucose_04_c0.1/glucose_04_c0.1_wF09.png,4
