patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,canonical_width_px,canonical_height_px,center_x_px,center_y_px,circle_radius_px,crop_x0_px,crop_y0_px,crop_x1_px,crop_y1_px,crop_width_px,crop_height_px,crop_file,grid_residual_px,hough_param2,candidate_count,qc_status
glucose_02_c0.01_wB06,glucose_02_c0.01,glucose,2,0.01,B06,2,6,2992,2992,1455.234,1058.046,59.69,1384,987,1527,1130,143,143,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wB06.png,0.723,45,96,pass_geometry
glucose_02_c0.01_wB07,glucose_02_c0.01,glucose,2,0.01,B07,2,7,2992,2992,1636.998,1055.802,64.852,1560,979,1715,1134,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wB07.png,1.988,45,96,pass_geometry
glucose_02_c0.01_wB08,glucose_02_c0.01,glucose,2,0.01,B08,2,8,2992,2992,1825.494,1053.558,66.647,1746,975,1905,1134,159,159,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wB08.png,3.35,45,96,pass_geometry
glucose_02_c0.01_wB09,glucose_02_c0.01,glucose,2,0.01,B09,2,9,2992,2992,2002.77,1055.802,65.076,1926,979,2081,1134,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wB09.png,4.57,45,96,pass_geometry
glucose_02_c0.01_wB10,glucose_02_c0.01,glucose,2,0.01,B10,2,10,2992,2992,2193.51,1049.07,70.91,2110,965,2279,1134,169,169,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wB10.png,3.94,45,96,pass_geometry
glucose_02_c0.01_wB11,glucose_02_c0.01,glucose,2,0.01,B11,2,11,2992,2992,2373.03,1053.558,65.974,2295,976,2452,1133,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wB11.png,5.148,45,96,pass_geometry
glucose_02_c0.01_wB12,glucose_02_c0.01,glucose,2,0.01,B12,2,12,2992,2992,2563.77,1044.582,70.686,2480,961,2649,1130,169,169,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wB12.png,6.129,45,96,pass_geometry
glucose_02_c0.01_wC01,glucose_02_c0.01,glucose,2,0.01,C01,3,1,2992,2992,541.926,1251.03,60.588,470,1179,615,1324,145,145,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC01.png,0.371,45,96,pass_geometry
glucose_02_c0.01_wC02,glucose_02_c0.01,glucose,2,0.01,C02,3,2,2992,2992,725.934,1246.542,59.915,655,1176,798,1319,143,143,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC02.png,3.055,45,96,pass_geometry
glucose_02_c0.01_wC03,glucose_02_c0.01,glucose,2,0.01,C03,3,3,2992,2992,907.698,1246.542,68.891,826,1165,991,1330,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC03.png,0.886,45,96,pass_geometry
glucose_02_c0.01_wC04,glucose_02_c0.01,glucose,2,0.01,C04,3,4,2992,2992,1093.95,1244.298,69.564,1011,1161,1178,1328,167,167,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC04.png,3.246,45,96,pass_geometry
glucose_02_c0.01_wC05,glucose_02_c0.01,glucose,2,0.01,C05,3,5,2992,2992,1271.226,1244.298,64.403,1195,1168,1348,1321,153,153,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC05.png,3.032,45,96,pass_geometry
glucose_02_c0.01_wC06,glucose_02_c0.01,glucose,2,0.01,C06,3,6,2992,2992,1457.478,1239.81,69.115,1375,1158,1540,1323,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC06.png,1.654,45,96,pass_geometry
glucose_02_c0.01_wC07,glucose_02_c0.01,glucose,2,0.01,C07,3,7,2992,2992,1641.486,1239.81,68.442,1560,1159,1723,1322,163,163,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC07.png,0.591,45,96,pass_geometry
glucose_02_c0.01_wC08,glucose_02_c0.01,glucose,2,0.01,C08,3,8,2992,2992,1821.006,1237.566,62.832,1746,1163,1897,1314,151,151,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC08.png,3.628,45,96,pass_geometry
glucose_02_c0.01_wC09,glucose_02_c0.01,glucose,2,0.01,C09,3,9,2992,2992,2013.99,1230.834,66.198,1935,1152,2094,1311,159,159,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC09.png,7.275,45,96,pass_geometry
glucose_02_c0.01_wC10,glucose_02_c0.01,glucose,2,0.01,C10,3,10,2992,2992,2197.998,1237.566,64.403,2122,1162,2275,1315,153,153,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC10.png,6.992,45,96,pass_geometry
glucose_02_c0.01_wC11,glucose_02_c0.01,glucose,2,0.01,C11,3,11,2992,2992,2375.274,1235.322,65.076,2298,1158,2453,1313,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC11.png,3.964,45,96,pass_geometry
glucose_02_c0.01_wC12,glucose_02_c0.01,glucose,2,0.01,C12,3,12,2992,2992,2563.77,1230.834,71.135,2480,1147,2649,1316,169,169,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wC12.png,3.5,45,96,pass_geometry
glucose_02_c0.01_wD01,glucose_02_c0.01,glucose,2,0.01,D01,4,1,2992,2992,544.17,1435.038,64.852,467,1358,622,1513,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD01.png,1.189,45,96,pass_geometry
glucose_02_c0.01_wD02,glucose_02_c0.01,glucose,2,0.01,D02,4,2,2992,2992,725.934,1430.55,68.442,645,1350,808,1513,163,163,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD02.png,1.637,45,96,pass_geometry
glucose_02_c0.01_wD03,glucose_02_c0.01,glucose,2,0.01,D03,4,3,2992,2992,909.942,1435.038,64.627,833,1358,988,1513,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD03.png,4.97,45,96,pass_geometry
glucose_02_c0.01_wD04,glucose_02_c0.01,glucose,2,0.01,D04,4,4,2992,2992,1098.438,1426.062,64.178,1022,1350,1175,1503,153,153,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD04.png,5.906,45,96,pass_geometry
glucose_02_c0.01_wD05,glucose_02_c0.01,glucose,2,0.01,D05,4,5,2992,2992,1273.47,1423.818,59.017,1203,1354,1344,1495,141,141,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD05.png,3.661,45,96,pass_geometry
glucose_02_c0.01_wD06,glucose_02_c0.01,glucose,2,0.01,D06,4,6,2992,2992,1457.478,1423.818,68.218,1376,1343,1539,1506,163,163,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD06.png,2.235,45,96,pass_geometry
glucose_02_c0.01_wD07,glucose_02_c0.01,glucose,2,0.01,D07,4,7,2992,2992,1641.486,1421.574,60.139,1570,1351,1713,1494,143,143,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD07.png,1.928,45,96,pass_geometry
glucose_02_c0.01_wD08,glucose_02_c0.01,glucose,2,0.01,D08,4,8,2992,2992,1823.25,1417.086,68.442,1742,1336,1905,1499,163,163,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD08.png,5.008,45,96,pass_geometry
glucose_02_c0.01_wD09,glucose_02_c0.01,glucose,2,0.01,D09,4,9,2992,2992,2007.258,1419.33,69.788,1924,1336,2091,1503,167,167,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD09.png,3.615,45,96,pass_geometry
glucose_02_c0.01_wD10,glucose_02_c0.01,glucose,2,0.01,D10,4,10,2992,2992,2193.51,1414.842,61.037,2121,1342,2268,1489,147,147,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD10.png,2.18,45,96,pass_geometry
glucose_02_c0.01_wD11,glucose_02_c0.01,glucose,2,0.01,D11,4,11,2992,2992,2370.786,1419.33,64.403,2295,1343,2448,1496,153,153,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD11.png,9.334,45,96,pass_geometry
glucose_02_c0.01_wD12,glucose_02_c0.01,glucose,2,0.01,D12,4,12,2992,2992,2561.526,1410.354,70.462,2478,1326,2647,1495,169,169,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wD12.png,2.903,45,96,pass_geometry
glucose_02_c0.01_wE01,glucose_02_c0.01,glucose,2,0.01,E01,5,1,2992,2992,548.658,1614.558,68.218,468,1534,631,1697,163,163,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE01.png,3.661,45,96,pass_geometry
glucose_02_c0.01_wE02,glucose_02_c0.01,glucose,2,0.01,E02,5,2,2992,2992,725.934,1614.558,64.178,650,1539,803,1692,153,153,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE02.png,2.643,45,96,pass_geometry
glucose_02_c0.01_wE03,glucose_02_c0.01,glucose,2,0.01,E03,5,3,2992,2992,914.43,1614.558,59.915,843,1544,986,1687,143,143,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE03.png,3.225,45,96,pass_geometry
glucose_02_c0.01_wE04,glucose_02_c0.01,glucose,2,0.01,E04,5,4,2992,2992,1098.438,1610.07,69.115,1016,1528,1181,1693,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE04.png,3.642,45,96,pass_geometry
glucose_02_c0.01_wE05,glucose_02_c0.01,glucose,2,0.01,E05,5,5,2992,2992,1280.202,1605.582,68.891,1198,1524,1363,1689,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE05.png,4.061,45,96,pass_geometry
glucose_02_c0.01_wE06,glucose_02_c0.01,glucose,2,0.01,E06,5,6,2992,2992,1461.966,1610.07,63.505,1387,1535,1538,1686,151,151,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE06.png,2.757,45,96,pass_geometry
glucose_02_c0.01_wE07,glucose_02_c0.01,glucose,2,0.01,E07,5,7,2992,2992,1645.974,1603.338,69.115,1564,1521,1729,1686,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE07.png,2.185,45,96,pass_geometry
glucose_02_c0.01_wE08,glucose_02_c0.01,glucose,2,0.01,E08,5,8,2992,2992,1834.47,1598.85,64.403,1758,1523,1911,1676,153,153,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE08.png,7.061,45,96,pass_geometry
glucose_02_c0.01_wE09,glucose_02_c0.01,glucose,2,0.01,E09,5,9,2992,2992,2013.99,1598.85,60.812,1942,1527,2087,1672,145,145,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE09.png,3.012,45,96,pass_geometry
glucose_02_c0.01_wE10,glucose_02_c0.01,glucose,2,0.01,E10,5,10,2992,2992,2197.998,1603.338,65.749,2120,1525,2277,1682,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE10.png,3.532,45,96,pass_geometry
glucose_02_c0.01_wE11,glucose_02_c0.01,glucose,2,0.01,E11,5,11,2992,2992,2384.25,1598.85,65.3,2306,1521,2463,1678,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE11.png,2.941,45,96,pass_geometry
glucose_02_c0.01_wE12,glucose_02_c0.01,glucose,2,0.01,E12,5,12,2992,2992,2566.014,1594.362,68.666,2484,1512,2649,1677,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wE12.png,1.825,45,96,pass_geometry
glucose_02_c0.01_wF01,glucose_02_c0.01,glucose,2,0.01,F01,6,1,2992,2992,550.902,1798.566,70.013,468,1716,635,1883,167,167,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF01.png,3.614,45,96,pass_geometry
glucose_02_c0.01_wF02,glucose_02_c0.01,glucose,2,0.01,F02,6,2,2992,2992,730.422,1791.834,66.198,651,1713,810,1872,159,159,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF02.png,5.771,45,96,pass_geometry
glucose_02_c0.01_wF03,glucose_02_c0.01,glucose,2,0.01,F03,6,3,2992,2992,916.674,1796.322,69.564,834,1713,1001,1880,167,167,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF03.png,3.101,45,96,pass_geometry
glucose_02_c0.01_wF04,glucose_02_c0.01,glucose,2,0.01,F04,6,4,2992,2992,1102.926,1794.078,65.3,1025,1716,1182,1873,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF04.png,5.994,45,96,pass_geometry
glucose_02_c0.01_wF05,glucose_02_c0.01,glucose,2,0.01,F05,6,5,2992,2992,1286.934,1789.59,65.3,1209,1712,1366,1869,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF05.png,7.069,45,96,pass_geometry
glucose_02_c0.01_wF06,glucose_02_c0.01,glucose,2,0.01,F06,6,6,2992,2992,1461.966,1794.078,65.974,1384,1716,1541,1873,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF06.png,4.132,45,96,pass_geometry
glucose_02_c0.01_wF07,glucose_02_c0.01,glucose,2,0.01,F07,6,7,2992,2992,1648.218,1785.102,69.34,1566,1703,1731,1868,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF07.png,3.615,45,96,pass_geometry
glucose_02_c0.01_wF08,glucose_02_c0.01,glucose,2,0.01,F08,6,8,2992,2992,1829.982,1778.37,65.974,1752,1700,1909,1857,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF08.png,8.667,45,96,pass_geometry
glucose_02_c0.01_wF09,glucose_02_c0.01,glucose,2,0.01,F09,6,9,2992,2992,2016.234,1785.102,60.588,1944,1713,2089,1858,145,145,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF09.png,0.673,45,96,pass_geometry
glucose_02_c0.01_wF10,glucose_02_c0.01,glucose,2,0.01,F10,6,10,2992,2992,2197.998,1780.614,68.442,2117,1700,2280,1863,163,163,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF10.png,3.185,45,96,pass_geometry
glucose_02_c0.01_wF11,glucose_02_c0.01,glucose,2,0.01,F11,6,11,2992,2992,2379.762,1785.102,65.525,2302,1707,2459,1864,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF11.png,5.525,45,96,pass_geometry
glucose_02_c0.01_wF12,glucose_02_c0.01,glucose,2,0.01,F12,6,12,2992,2992,2568.258,1780.614,70.013,2485,1698,2652,1865,167,167,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wF12.png,0.899,45,96,pass_geometry
glucose_02_c0.01_wG01,glucose_02_c0.01,glucose,2,0.01,G01,7,1,2992,2992,546.414,1989.306,64.852,469,1912,624,2067,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG01.png,7.48,45,96,pass_geometry
glucose_02_c0.01_wG02,glucose_02_c0.01,glucose,2,0.01,G02,7,2,2992,2992,732.666,1982.574,68.891,651,1901,816,2066,165,165,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG02.png,1.973,45,96,pass_geometry
glucose_02_c0.01_wG03,glucose_02_c0.01,glucose,2,0.01,G03,7,3,2992,2992,916.674,1980.33,70.013,834,1897,1001,2064,167,167,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG03.png,1.803,45,96,pass_geometry
glucose_02_c0.01_wG04,glucose_02_c0.01,glucose,2,0.01,G04,7,4,2992,2992,1098.438,1978.086,60.812,1026,1906,1171,2051,145,145,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG04.png,1.015,45,96,pass_geometry
glucose_02_c0.01_wG05,glucose_02_c0.01,glucose,2,0.01,G05,7,5,2992,2992,1277.958,1978.086,66.871,1199,1899,1358,2058,159,159,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG05.png,5.209,45,96,pass_geometry
glucose_02_c0.01_wG06,glucose_02_c0.01,glucose,2,0.01,G06,7,6,2992,2992,1466.454,1978.086,65.749,1388,1900,1545,2057,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG06.png,4.33,45,96,pass_geometry
glucose_02_c0.01_wG07,glucose_02_c0.01,glucose,2,0.01,G07,7,7,2992,2992,1648.218,1966.866,64.852,1571,1890,1726,2045,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG07.png,5.46,45,96,pass_geometry
glucose_02_c0.01_wG08,glucose_02_c0.01,glucose,2,0.01,G08,7,8,2992,2992,1832.226,1969.11,60.812,1760,1897,1905,2042,145,145,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG08.png,2.05,45,96,pass_geometry
glucose_02_c0.01_wG09,glucose_02_c0.01,glucose,2,0.01,G09,7,9,2992,2992,2018.478,1966.866,70.237,1935,1884,2102,2051,167,167,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG09.png,1.815,45,96,pass_geometry
glucose_02_c0.01_wG10,glucose_02_c0.01,glucose,2,0.01,G10,7,10,2992,2992,2200.242,1962.378,66.871,2121,1883,2280,2042,159,159,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG10.png,4.893,45,96,pass_geometry
glucose_02_c0.01_wG11,glucose_02_c0.01,glucose,2,0.01,G11,7,11,2992,2992,2386.494,1964.622,61.934,2312,1891,2461,2040,149,149,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG11.png,0.531,45,96,pass_geometry
glucose_02_c0.01_wG12,glucose_02_c0.01,glucose,2,0.01,G12,7,12,2992,2992,2572.746,1964.622,71.584,2488,1880,2659,2051,171,171,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wG12.png,2.123,45,96,pass_geometry
glucose_02_c0.01_wH01,glucose_02_c0.01,glucose,2,0.01,H01,8,1,2992,2992,546.414,2168.826,61.934,472,2095,621,2244,149,149,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH01.png,5.647,45,96,pass_geometry
glucose_02_c0.01_wH02,glucose_02_c0.01,glucose,2,0.01,H02,8,2,2992,2992,734.91,2162.094,65.749,657,2084,814,2241,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH02.png,1.884,45,96,pass_geometry
glucose_02_c0.01_wH03,glucose_02_c0.01,glucose,2,0.01,H03,8,3,2992,2992,916.674,2168.826,65.525,839,2091,996,2248,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH03.png,6.705,45,96,pass_geometry
glucose_02_c0.01_wH04,glucose_02_c0.01,glucose,2,0.01,H04,8,4,2992,2992,1098.438,2155.362,65.974,1020,2077,1177,2234,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH04.png,5.74,45,96,pass_geometry
glucose_02_c0.01_wH05,glucose_02_c0.01,glucose,2,0.01,H05,8,5,2992,2992,1289.178,2157.606,66.871,1210,2079,1369,2238,159,159,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH05.png,4.788,45,96,pass_geometry
glucose_02_c0.01_wH06,glucose_02_c0.01,glucose,2,0.01,H06,8,6,2992,2992,1466.454,2155.362,59.915,1395,2084,1538,2227,143,143,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH06.png,2.619,45,96,pass_geometry
glucose_02_c0.01_wH07,glucose_02_c0.01,glucose,2,0.01,H07,8,7,2992,2992,1657.194,2153.118,65.974,1579,2075,1736,2232,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH07.png,5.58,45,96,pass_geometry
glucose_02_c0.01_wH08,glucose_02_c0.01,glucose,2,0.01,H08,8,8,2992,2992,1834.47,2159.85,64.627,1757,2083,1912,2238,155,155,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH08.png,6.184,45,96,pass_geometry
glucose_02_c0.01_wH09,glucose_02_c0.01,glucose,2,0.01,H09,8,9,2992,2992,2013.99,2150.874,65.974,1936,2073,2093,2230,157,157,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH09.png,6.501,45,96,pass_geometry
glucose_02_c0.01_wH10,glucose_02_c0.01,glucose,2,0.01,H10,8,10,2992,2992,2204.73,2153.118,62.832,2130,2078,2281,2229,151,151,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH10.png,2.522,45,96,pass_geometry
glucose_02_c0.01_wH11,glucose_02_c0.01,glucose,2,0.01,H11,8,11,2992,2992,2386.494,2153.118,72.93,2299,2066,2474,2241,175,175,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH11.png,4.899,45,96,pass_geometry
glucose_02_c0.01_wH12,glucose_02_c0.01,glucose,2,0.01,H12,8,12,2992,2992,2577.234,2150.874,72.257,2491,2065,2664,2238,173,173,crops/glucose/glucose_02_c0.01/glucose_02_c0.01_wH12.png,5.102,45,96,pass_geometry
glucose_03_c0.05_wA01,glucose_03_c0.05,glucose,3,0.05,A01,1,1,2992,2992,440.946,869.55,69.788,358,787,525,954,167,167,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA01.png,2.606,45,96,pass_geometry
glucose_03_c0.05_wA02,glucose_03_c0.05,glucose,3,0.05,A02,1,2,2992,2992,622.71,867.306,68.442,542,786,705,949,163,163,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA02.png,1.95,45,96,pass_geometry
glucose_03_c0.05_wA03,glucose_03_c0.05,glucose,3,0.05,A03,1,3,2992,2992,804.474,865.062,68.442,723,784,886,947,163,163,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA03.png,2.13,45,96,pass_geometry
glucose_03_c0.05_wA04,glucose_03_c0.05,glucose,3,0.05,A04,1,4,2992,2992,986.238,862.818,69.115,904,781,1069,946,165,165,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA04.png,3.084,45,96,pass_geometry
glucose_03_c0.05_wA05,glucose_03_c0.05,glucose,3,0.05,A05,1,5,2992,2992,1172.49,856.086,67.993,1091,775,1254,938,163,163,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA05.png,3.964,45,96,pass_geometry
glucose_03_c0.05_wA06,glucose_03_c0.05,glucose,3,0.05,A06,1,6,2992,2992,1352.01,849.354,61.486,1279,776,1426,923,147,147,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA06.png,3.369,45,96,pass_geometry
glucose_03_c0.05_wA07,glucose_03_c0.05,glucose,3,0.05,A07,1,7,2992,2992,1533.774,847.11,63.056,1459,772,1610,923,151,151,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA07.png,2.053,45,96,pass_geometry
glucose_03_c0.05_wA08,glucose_03_c0.05,glucose,3,0.05,A08,1,8,2992,2992,1720.026,847.11,64.403,1644,771,1797,924,153,153,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA08.png,3.118,45,96,pass_geometry
glucose_03_c0.05_wA09,glucose_03_c0.05,glucose,3,0.05,A09,1,9,2992,2992,1908.522,835.89,65.525,1831,758,1988,915,157,157,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA09.png,10.067,45,96,pass_geometry
glucose_03_c0.05_wA10,glucose_03_c0.05,glucose,3,0.05,A10,1,10,2992,2992,2085.798,833.646,70.013,2003,751,2170,918,167,167,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA10.png,5.173,45,96,pass_geometry
glucose_03_c0.05_wA11,glucose_03_c0.05,glucose,3,0.05,A11,1,11,2992,2992,2276.538,826.914,70.462,2193,743,2362,912,169,169,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA11.png,12.239,45,96,pass_geometry
glucose_03_c0.05_wA12,glucose_03_c0.05,glucose,3,0.05,A12,1,12,2992,2992,2462.79,831.402,66.647,2384,752,2543,911,159,159,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wA12.png,12.027,45,96,pass_geometry
glucose_03_c0.05_wB01,glucose_03_c0.05,glucose,3,0.05,B01,2,1,2992,2992,440.946,1053.558,59.242,371,984,512,1125,141,141,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB01.png,1.115,45,96,pass_geometry
glucose_03_c0.05_wB02,glucose_03_c0.05,glucose,3,0.05,B02,2,2,2992,2992,622.71,1051.314,65.525,545,973,702,1130,157,157,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB02.png,2.417,45,96,pass_geometry
glucose_03_c0.05_wB03,glucose_03_c0.05,glucose,3,0.05,B03,2,3,2992,2992,808.962,1042.338,65.525,731,964,888,1121,157,157,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB03.png,4.308,45,96,pass_geometry
glucose_03_c0.05_wB04,glucose_03_c0.05,glucose,3,0.05,B04,2,4,2992,2992,986.238,1037.85,65.076,909,961,1064,1116,155,155,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB04.png,4.889,45,96,pass_geometry
glucose_03_c0.05_wB05,glucose_03_c0.05,glucose,3,0.05,B05,2,5,2992,2992,1170.246,1035.606,64.627,1093,959,1248,1114,155,155,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB05.png,3.271,45,96,pass_geometry
glucose_03_c0.05_wB06,glucose_03_c0.05,glucose,3,0.05,B06,2,6,2992,2992,1358.742,1033.362,67.096,1279,953,1440,1114,161,161,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB06.png,4.226,45,96,pass_geometry
glucose_03_c0.05_wB07,glucose_03_c0.05,glucose,3,0.05,B07,2,7,2992,2992,1536.018,1033.362,69.115,1454,951,1619,1116,165,165,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB07.png,2.744,45,96,pass_geometry
glucose_03_c0.05_wB08,glucose_03_c0.05,glucose,3,0.05,B08,2,8,2992,2992,1722.27,1026.63,70.686,1638,943,1807,1112,169,169,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB08.png,1.653,45,96,pass_geometry
glucose_03_c0.05_wB09,glucose_03_c0.05,glucose,3,0.05,B09,2,9,2992,2992,1908.522,1026.63,64.852,1832,950,1987,1105,155,155,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB09.png,4.325,45,96,pass_geometry
glucose_03_c0.05_wB10,glucose_03_c0.05,glucose,3,0.05,B10,2,10,2992,2992,2094.774,1015.41,67.096,2015,935,2176,1096,161,161,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB10.png,8.531,45,96,pass_geometry
glucose_03_c0.05_wB11,glucose_03_c0.05,glucose,3,0.05,B11,2,11,2992,2992,2276.538,1010.922,72.257,2191,925,2364,1098,173,173,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB11.png,7.977,45,96,pass_geometry
glucose_03_c0.05_wB12,glucose_03_c0.05,glucose,3,0.05,B12,2,12,2992,2992,2462.79,1010.922,62.159,2389,937,2538,1086,149,149,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wB12.png,7.642,45,96,pass_geometry
glucose_03_c0.05_wC01,glucose_03_c0.05,glucose,3,0.05,C01,3,1,2992,2992,443.19,1233.078,63.505,368,1158,519,1309,151,151,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC01.png,1.954,45,96,pass_geometry
glucose_03_c0.05_wC02,glucose_03_c0.05,glucose,3,0.05,C02,3,2,2992,2992,627.198,1235.322,66.647,548,1156,707,1315,159,159,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC02.png,3.976,45,96,pass_geometry
glucose_03_c0.05_wC03,glucose_03_c0.05,glucose,3,0.05,C03,3,3,2992,2992,802.23,1228.59,65.3,724,1151,881,1308,157,157,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC03.png,6.563,45,96,pass_geometry
glucose_03_c0.05_wC04,glucose_03_c0.05,glucose,3,0.05,C04,3,4,2992,2992,986.238,1228.59,67.096,906,1149,1067,1310,161,161,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC04.png,6.82,45,96,pass_geometry
glucose_03_c0.05_wC05,glucose_03_c0.05,glucose,3,0.05,C05,3,5,2992,2992,1174.734,1221.858,70.237,1092,1139,1259,1306,167,167,crops/glucose/glucose_03_c0.05/glucose_03_c0.05_wC05.png,0.659,45,96,pass_geometry
